@relation data

@attribute danceability numeric
@attribute energy numeric
@attribute key numeric
@attribute loudness numeric
@attribute mode numeric
@attribute speechiness numeric
@attribute acousticness numeric
@attribute instrumentalness numeric
@attribute liveness numeric
@attribute valence numeric
@attribute tempo numeric
@attribute duration_ms numeric
@attribute time_signature numeric
@attribute featured numeric

@data
0.857,0.658,4,-12.126,1,0.0819,0.146,0.93,0.0801,0.116,120.002,353500,4,0
0.193,0.957,8,-3.897,0,0.0724,0.016,0.934,0.328,0.15,149.958,289065,4,0
0.647,0.461,4,-11.11,0,0.35,0.0199,0.000104,0.153,0.524,76.602,195495,5,0
0.652,0.79,1,-5.122,1,0.0675,0.179,0.000002,0.0595,0.616,145.992,201720,4,0
0.732,0.69,4,-7.745,0,0.174,0.538,0.000094,0.191,0.636,117.157,218627,4,0
0.468,0.522,8,-7.117,0,0.049,0.00591,0.0049,0.154,0.254,129.805,96000,4,0
0.589,0.559,9,-8.585,1,0.368,0.136,0.00001,0.351,0.476,93.418,188387,4,0
0.718,0.457,0,-8.252,1,0.0372,0.445,0.000243,0.0998,0.496,99.921,175980,4,0
0.584,0.544,0,-9.51,1,0.053,0.312,0,0.0812,0.254,80.931,199413,4,0
0.238,0.0997,11,-15.842,0,0.041,0.95,0.102,0.254,0.111,64.453,182256,4,0
0.529,0.87,8,-3.32,0,0.327,0.0529,0,0.0946,0.36,182.1,222507,4,0
0.576,0.782,1,-6.167,1,0.0346,0.0123,0.00241,0.467,0.367,87.971,223893,4,0
0.45,0.328,2,-13.473,0,0.032,0.803,0.91,0.154,0.307,116.483,179652,4,0
0.492,0.459,9,-13.375,1,0.643,0.121,0,0.301,0.923,79.869,27666,4,0
0.591,0.906,1,-5.118,0,0.0445,0.0425,0,0.327,0.427,107.015,206570,4,0
0.212,0.932,0,-7.048,1,0.084,0.827,0.406,0.196,0.077,81.283,134459,4,0
0.571,0.679,11,-6.207,1,0.0254,0.0322,0.377,0.15,0.54,109.877,212253,4,0
0.477,0.51,2,-8.94,1,0.275,0.228,0,0.0755,0.477,111.893,194204,5,0
0.509,0.582,10,-7.172,1,0.0333,0.593,0.000811,0.0996,0.552,92.044,393960,4,0
0.462,0.41,9,-11.871,0,0.0323,0.0728,0.513,0.0644,0.0601,78.001,254139,3,0
0.554,0.543,11,-9.39,0,0.0258,0.413,0.503,0.109,0.547,110.012,195480,4,0
0.469,0.878,10,-5.317,1,0.0396,0.00127,0.0166,0.179,0.691,191.074,211640,4,0
0.189,0.989,9,-2.799,1,0.212,0.000007,0.839,0.598,0.255,135.355,150613,4,0
0.642,0.444,8,-7.842,1,0.344,0.172,0,0.0741,0.456,139.953,198840,4,0
0.41,0.181,2,-9.767,1,0.03,0.824,0.0316,0.233,0.25,111.717,211720,3,0
0.754,0.498,5,-7.555,0,0.0517,0.00266,0,0.146,0.278,135.094,128000,4,0
0.842,0.828,6,-4.491,0,0.356,0.13,0,0.0596,0.618,155.056,151927,4,0
0.371,0.495,8,-11.133,0,0.53,0.907,0.00225,0.177,0.283,75.668,213307,5,0
0.504,0.712,6,-6.779,1,0.0357,0.0618,0.00611,0.17,0.328,112.003,223004,5,0
0.87,0.62,9,-5.382,0,0.186,0.353,0.000003,0.114,0.258,133.968,186400,4,0
0.518,0.448,4,-12.259,0,0.0627,0.89,0.116,0.127,0.0958,102.424,284587,3,0
0.524,0.909,4,-3.449,0,0.0524,0.0352,0.000003,0.0648,0.719,148.014,206760,4,0
0.415,0.55,5,-9.173,1,0.271,0.54,0.000193,0.916,0.601,139.9,124227,4,0
0.689,0.231,2,-13.052,1,0.0347,0.517,0.000007,0.129,0.501,135.308,280253,4,0
0.285,0.922,2,-1.932,0,0.247,0.237,0,0.159,0.472,198.063,160747,3,0
0.789,0.524,1,-7.942,0,0.273,0.212,0,0.221,0.343,138.064,147600,4,0
0.322,0.596,0,-6.953,0,0.03,0.0119,0.000028,0.113,0.564,171.512,234413,4,0
0.629,0.696,11,-5.887,1,0.0299,0.0291,0,0.426,0.593,140.016,204933,4,0
0.543,0.872,4,-3.035,1,0.0685,0.000201,0.16,0.113,0.363,123.447,261237,4,0
0.363,0.694,11,-6.456,0,0.127,0.0444,0,0.0933,0.11,97.991,237857,4,0
0.662,0.717,8,-5.227,1,0.0275,0.00253,0.000505,0.0778,0.683,110.035,208200,4,0
0.495,0.426,8,-9.434,1,0.0736,0.152,0.000006,0.099,0.0636,97.91,237773,4,0
0.539,0.547,4,-7.848,0,0.0269,0.545,0.00533,0.0737,0.138,99.959,249707,4,0
0.276,0.281,7,-16.044,1,0.0305,0.67,0.875,0.159,0.179,140.069,160096,4,0
0.416,0.611,0,-6.974,1,0.0347,0.00513,0.883,0.109,0.0495,122.986,206827,3,0
0.726,0.835,5,-3.949,0,0.0361,0.0872,0.000006,0.076,0.855,120.03,204253,4,0
0.474,0.313,2,-13.381,1,0.0278,0.869,0.256,0.146,0.14,58.04,206960,4,0
0.731,0.81,1,-6.281,1,0.0724,0.0201,0,0.19,0.507,120.028,183547,4,0
0.693,0.756,2,-6.995,1,0.0901,0.055,0.000173,0.184,0.549,111.034,226831,4,0
0.685,0.538,6,-9.085,0,0.2,0.00354,0.000104,0.36,0.236,150.123,223938,4,0
0.804,0.763,2,-5.48,1,0.0519,0.0678,0,0.368,0.0585,136.052,156886,4,0
0.426,0.355,10,-9.656,0,0.276,0.534,0.000002,0.0782,0.185,55.147,197296,3,0
0.89,0.542,10,-4.826,0,0.314,0.523,0,0.123,0.565,78.458,165293,4,0
0.515,0.216,10,-16.631,1,0.208,0.846,0,0.41,0.273,113.402,63893,4,0
0.374,0.709,7,-5.964,1,0.0487,0.00336,0,0.108,0.0802,178.582,250013,3,0
0.551,0.591,8,-7.741,0,0.195,0.377,0.303,0.152,0.378,159.997,208493,4,0
0.873,0.488,8,-9.299,1,0.287,0.049,0,0.109,0.522,110.103,229152,4,0
0.81,0.256,0,-6.696,1,0.0369,0.852,0,0.114,0.337,104.938,175125,4,0
0.696,0.496,4,-8.232,1,0.0462,0.196,0.000028,0.0871,0.48,79.998,192360,4,0
0.306,0.286,0,-11.567,1,0.0295,0.6,0.000471,0.129,0.182,165.851,151049,4,0
0.755,0.45,10,-12.693,1,0.226,0.106,0.000003,0.181,0.361,96.009,194844,4,0
0.62,0.86,7,-5.391,1,0.0445,0.00848,0.000141,0.0852,0.0972,127.967,204387,4,0
0.64,0.52,0,-10.396,1,0.0287,0.339,0,0.0937,0.764,106.476,222840,4,0
0.362,0.658,4,-5.929,1,0.0292,0.0995,0.0102,0.0602,0.155,104.21,307213,4,0
0.573,0.31,0,-11.05,1,0.031,0.874,0.000176,0.101,0.27,119.903,183061,4,0
0.495,0.0896,2,-15.196,1,0.0483,0.912,0.949,0.093,0.0684,148.163,54507,4,0
0.517,0.813,1,-6.325,1,0.0558,0.0153,0,0.106,0.444,83.005,222147,4,0
0.568,0.317,10,-8.654,0,0.0315,0.643,0.3,0.102,0.193,89.995,213840,4,0
0.386,0.643,2,-9.183,1,0.0875,0.0814,0.84,0.0688,0.284,160.233,191025,4,0
0.543,0.804,11,-5.986,0,0.0422,0.00684,0,0.171,0.376,119.972,270293,4,0
0.57,0.684,6,-7.054,1,0.0465,0.136,0,0.205,0.531,89.012,213183,4,0
0.281,0.079,2,-15.753,1,0.033,0.969,0.773,0.113,0.124,63.075,62000,4,0
0.631,0.829,7,-8.798,1,0.0585,0.0038,0.896,0.109,0.484,124.027,258733,4,0
0.589,0.8,10,-4.289,1,0.0473,0.00319,0.000009,0.169,0.519,99.021,194375,4,0
0.663,0.658,4,-8.046,0,0.126,0.435,0,0.111,0.119,96.047,190000,4,0
0.368,0.323,1,-11.725,1,0.0308,0.366,0,0.68,0.486,176.227,126500,4,0
0.735,0.819,6,-5.83,1,0.065,0.215,0.000009,0.0593,0.968,104.027,208405,4,0
0.783,0.714,2,-7.428,1,0.0463,0.346,0,0.248,0.797,98.029,248625,4,0
0.487,0.85,1,-5.427,1,0.25,0.047,0,0.142,0.523,152.102,216333,4,0
0.909,0.468,7,-6.42,1,0.226,0.18,0.000009,0.12,0.189,134.981,171027,4,0
0.315,0.224,0,-11.94,1,0.0406,0.863,0.000377,0.109,0.0727,206.727,252067,4,0
0.582,0.406,0,-10.406,1,0.028,0.641,0.00001,0.0747,0.22,115.919,309013,4,0
0.731,0.798,6,-4.861,1,0.101,0.276,0,0.336,0.765,99.977,214327,4,0
0.858,0.498,1,-4.317,0,0.194,0.0109,0,0.105,0.563,140.043,195904,4,0
0.769,0.55,9,-6.299,0,0.359,0.0283,0,0.139,0.36,97.01,269287,4,0
0.298,0.283,7,-10.462,1,0.0415,0.612,0.000154,0.111,0.0361,126,144797,4,0
0.794,0.498,6,-8.661,0,0.115,0.228,0.00003,0.0929,0.215,76.022,170057,4,0
0.635,0.679,1,-7.374,1,0.0861,0.0375,0,0.0954,0.239,117.867,182901,4,0
0.658,0.651,5,-7.364,0,0.454,0.0184,0.00007,0.258,0.356,116.978,275933,1,0
0.589,0.391,6,-15.681,0,0.932,0.793,0,0.932,0.721,89.046,52907,5,0
0.393,0.36,1,-12.282,0,0.0262,0.72,0.939,0.108,0.0493,106.267,189187,3,0
0.813,0.64,1,-8.371,1,0.431,0.0109,0,0.132,0.46,143.011,122749,4,0
0.697,0.658,3,-5.608,1,0.0298,0.0336,0,0.0954,0.485,117.014,228280,4,0
0.473,0.119,9,-14.617,1,0.0364,0.983,0.00103,0.0989,0.3,167.375,212488,4,0
0.462,0.684,7,-7.426,0,0.033,0.0152,0.886,0.155,0.283,129.988,236173,4,0
0.743,0.649,9,-6.375,1,0.0677,0.0138,0.000005,0.101,0.259,142.026,190986,4,0
0.519,0.872,2,-3.212,1,0.0616,0.0793,0,0.111,0.74,179.965,172280,4,0
0.516,0.691,10,-4.975,1,0.0431,0.0518,0,0.238,0.384,160.086,163867,4,0
0.715,0.727,3,-8.225,1,0.0447,0.173,0.106,0.0862,0.5,97.006,209600,4,0
0.495,0.836,1,-6.246,1,0.0436,0.106,0,0.1,0.493,159.912,197700,4,0
0.573,0.511,3,-9.042,1,0.0581,0.416,0.000017,0.166,0.287,100.135,187547,4,0
0.537,0.469,3,-6.23,0,0.0361,0.0521,0.000001,0.13,0.102,144.06,245019,4,0
0.713,0.639,7,-3.949,0,0.028,0.775,0,0.155,0.649,112.478,171022,3,0
0.594,0.881,0,-4.853,1,0.0283,0.228,0.000003,0.321,0.586,130.026,217887,4,0
0.338,0.601,7,-6.358,1,0.0767,0.141,0.000243,0.312,0.139,78.887,249114,3,0
0.753,0.576,0,-6.902,1,0.0356,0.198,0.0344,0.0617,0.354,120.045,199500,4,0
0.466,0.44,4,-11.059,0,0.547,0.751,0.000003,0.41,0.221,117.206,150507,5,0
0.574,0.21,11,-14.644,1,0.221,0.967,0,0.148,0.518,92.993,141920,3,0
0.712,0.481,4,-5.415,0,0.0487,0.173,0,0.241,0.062,140,196138,4,0
0.642,0.523,11,-8.303,1,0.0432,0.78,0.00272,0.109,0.233,146.044,216667,4,0
0.428,0.403,5,-5.914,0,0.209,0.229,0,0.22,0.133,95.387,180183,5,0
0.587,0.336,2,-10.844,1,0.0289,0.0774,0.000297,0.149,0.296,139.975,209032,4,0
0.515,0.744,3,-11.311,1,0.0594,0.00746,0.0786,0.128,0.713,165.003,217500,4,0
0.711,0.517,11,-7.695,1,0.0391,0.154,0,0.149,0.294,119.945,204516,4,0
0.811,0.523,11,-6.31,0,0.116,0.157,0.000005,0.112,0.459,103.044,144360,4,0
0.566,0.757,3,-6.142,1,0.034,0.108,0.00419,0.21,0.477,87.817,185123,4,0
0.638,0.816,9,-4.706,0,0.148,0.0763,0,0.0878,0.121,124.144,210968,4,0
0.592,0.745,0,-6.66,1,0.0296,0.157,0.00024,0.104,0.322,127.999,190160,4,0
0.472,0.669,4,-10.171,0,0.064,0.137,0.000578,0.0967,0.455,93.958,201933,3,0
0.501,0.876,3,-4.792,1,0.0404,0.0106,0,0.135,0.681,159.025,175493,4,0
0.906,0.86,2,-7.23,1,0.371,0.148,0.117,0.603,0.933,155.017,164159,4,0
0.552,0.922,3,-4.802,1,0.0524,0.00483,0.00155,0.0879,0.462,124.947,286093,3,0
0.698,0.422,6,-7.021,1,0.0336,0.0713,0.00916,0.0798,0.669,140.992,240696,4,0
0.691,0.803,9,-5.029,1,0.0355,0.015,0,0.0862,0.424,104.997,180733,4,0
0.636,0.853,5,-5.601,1,0.0342,0.000168,0.00001,0.197,0.562,129.99,217000,4,0
0.836,0.656,10,-5.188,0,0.115,0.309,0,0.0532,0.707,169.914,184317,4,0
0.656,0.585,3,-8.141,0,0.122,0.0148,0.0118,0.206,0.339,159.996,196102,4,0
0.199,0.97,7,-3.744,1,0.106,0.286,0.882,0.208,0.149,123.689,277508,4,0
0.788,0.751,11,-5.636,1,0.0522,0.00633,0.489,0.162,0.738,124.016,205160,4,0
0.649,0.69,8,-6.781,1,0.0787,0.092,0,0.0796,0.515,95.201,188813,4,0
0.74,0.591,7,-10.542,1,0.371,0.587,0,0.714,0.481,99.935,219000,4,0
0.459,0.979,9,-4.042,0,0.0855,0.000219,0.000016,0.106,0.402,150.003,326107,3,0
0.648,0.71,10,-7.853,0,0.039,0.137,0.0294,0.0417,0.408,127.965,221240,4,0
0.667,0.369,6,-11.845,1,0.0438,0.814,0.000014,0.101,0.576,104.98,229453,4,0
0.358,0.381,9,-12.808,1,0.0332,0.756,0.196,0.148,0.158,109.916,197633,4,0
0.814,0.469,1,-9.715,0,0.0676,0.588,0,0.0776,0.381,123.966,226547,4,0
0.777,0.911,4,-6.1,0,0.335,0.432,0,0.102,0.661,89.985,181350,4,0
0.745,0.527,11,-8.188,0,0.0452,0.402,0.000011,0.325,0.232,77.02,162453,4,0
0.514,0.759,6,-7.347,1,0.0432,0.0237,0.109,0.0803,0.775,160.101,194320,4,0
0.504,0.536,6,-13.306,1,0.0444,0.487,0.227,0.109,0.352,113.3,163540,4,0
0.366,0.661,6,-13.434,1,0.0506,0.21,0.554,0.155,0.6,198.055,246878,4,0
0.695,0.58,11,-7.434,0,0.0407,0.344,0.000005,0.123,0.768,130.013,209133,4,0
0.525,0.501,1,-5.151,0,0.0559,0.227,0,0.477,0.262,172.299,175413,3,0
0.544,0.781,6,-6.16,0,0.0311,0.00585,0,0.191,0.527,144.075,221800,4,0
0.412,0.32,11,-8.123,0,0.0286,0.876,0,0.116,0.167,111.158,199493,4,0
0.534,0.461,0,-12.037,1,0.031,0.614,0.00306,0.116,0.0993,96.461,291067,4,0
0.637,0.965,11,-3.823,0,0.039,0.0011,0,0.088,0.89,103.967,144171,3,0
0.757,0.605,10,-6.401,1,0.16,0.571,0.000185,0.162,0.617,75.088,205486,4,0
0.694,0.417,2,-6.853,0,0.0368,0.183,0,0.125,0.359,79.995,248520,4,0
0.581,0.474,1,-8.211,0,0.0915,0.651,0.000003,0.28,0.44,105.684,216573,4,0
0.54,0.677,0,-9.239,1,0.0319,0.098,0.00934,0.19,0.458,100.023,221380,4,0
0.911,0.69,1,-3.901,0,0.414,0.235,0,0.0681,0.933,87.999,75773,4,0
0.674,0.862,7,-3.4,1,0.231,0.0189,0,0.113,0.357,160.073,244470,4,0
0.498,0.665,9,-11.859,0,0.0403,0.0287,0.918,0.128,0.615,125.011,370152,4,0
0.747,0.552,3,-8.166,1,0.0676,0.428,0.0002,0.128,0.465,91.942,216120,4,0
0.758,0.769,5,-4.382,0,0.0425,0.0113,0.000014,0.195,0.642,130.035,129773,4,0
0.716,0.743,8,-8.514,1,0.0455,0.314,0.00011,0.322,0.687,122.061,209522,4,0
0.707,0.77,11,-6.089,0,0.0478,0.0417,0.00692,0.263,0.76,111.995,159693,4,0
0.667,0.536,0,-6.54,1,0.0623,0.243,0,0.566,0.693,82.964,184533,4,0
0.387,0.646,9,-7.573,1,0.0309,0.311,0.00996,0.114,0.145,97.523,254720,4,0
0.351,0.293,7,-8.809,1,0.0329,0.229,0,0.15,0.319,84.66,247973,4,0
0.925,0.568,1,-6.155,1,0.062,0.00301,0.000014,0.137,0.284,136.019,176321,4,0
0.246,0.21,10,-7.343,0,0.0369,0.817,0.000004,0.0945,0.307,124.37,208197,5,0
0.399,0.521,7,-8.171,0,0.039,0.794,0.000089,0.0889,0.294,115.471,218055,5,0
0.488,0.785,8,-6.207,0,0.0631,0.138,0,0.134,0.22,125.164,240147,4,0
0.706,0.798,0,-7.03,0,0.0518,0.109,0.00181,0.139,0.331,142.895,204227,4,0
0.269,0.141,0,-13.607,0,0.0476,0.979,0.084,0.103,0.0709,166.923,396907,4,0
0.601,0.428,2,-6.2,1,0.0269,0.391,0.414,0.0836,0.237,114.096,265661,4,0
0.68,0.499,4,-8.144,0,0.382,0.205,0,0.439,0.329,159.836,237213,4,0
0.658,0.493,10,-7.702,1,0.0303,0.077,0,0.108,0.524,139.829,191813,4,0
0.479,0.462,9,-10.923,0,0.03,0.524,0.0326,0.105,0.118,147.836,281400,4,0
0.363,0.839,2,-5.436,0,0.103,0.00827,0.000201,0.104,0.553,89.783,212564,4,0
0.785,0.716,7,-8.262,1,0.173,0.0375,0.014,0.159,0.211,87.921,167371,4,0
0.682,0.571,1,-7.169,0,0.0271,0.542,0.00757,0.339,0.539,91.97,107280,4,0
0.709,0.375,5,-9.95,1,0.0305,0.595,0.0971,0.109,0.282,134.916,202573,4,0
0.78,0.545,10,-6.819,0,0.113,0.369,0,0.296,0.409,123.995,173653,4,0
0.581,0.895,8,-4.129,1,0.362,0.0875,0,0.111,0.513,173.89,235853,4,0
0.723,0.64,3,-9.338,1,0.163,0.494,0,0.113,0.836,77.003,159678,4,0
0.618,0.46,4,-8.352,1,0.0308,0.505,0.0217,0.0775,0.185,83.989,152142,4,0
0.639,0.627,7,-7.808,1,0.0266,0.000036,0.863,0.143,0.631,109.973,254059,4,0
0.709,0.696,6,-7.882,0,0.0316,0.00584,0.103,0.135,0.627,135.042,148800,4,0
0.666,0.555,7,-8.194,0,0.126,0.611,0,0.216,0.262,99.968,257907,4,0
0.325,0.107,3,-13.295,1,0.0318,0.954,0.000037,0.109,0.0661,77.356,209600,4,0
0.555,0.974,0,-5.479,1,0.243,0.0386,0.000006,0.11,0.324,88.006,245454,4,0
0.432,0.941,2,-5.606,1,0.103,0.000702,0,0.519,0.24,175.979,179344,4,0
0.809,0.785,11,-5.219,1,0.104,0.0864,0.0292,0.0373,0.801,127.96,199147,4,0
0.482,0.232,0,-11.305,1,0.0311,0.809,0,0.114,0.224,91.956,169293,4,0
0.504,0.587,1,-8.422,0,0.0283,0.417,0.00989,0.0941,0.223,98.935,235227,4,0
0.771,0.729,4,-5.276,0,0.0403,0.146,0.000002,0.133,0.263,110.027,209981,4,0
0.62,0.863,9,-9.132,1,0.0578,0.0673,0.000013,0.0674,0.781,126.265,161853,4,0
0.766,0.509,6,-6.844,0,0.0565,0.0249,0,0.293,0.715,114.006,136208,4,0
0.598,0.645,4,-7.6,1,0.0241,0.0806,0.0247,0.0719,0.503,91.027,458187,4,0
0.423,0.193,11,-11.78,1,0.0297,0.926,0.000009,0.902,0.146,145.634,438307,4,0
0.423,0.43,8,-11.475,1,0.231,0.725,0.000574,0.132,0.324,84.273,210177,3,0
0.564,0.336,0,-11.72,1,0.0625,0.725,0,0.24,0.956,81.444,53147,3,0
0.192,0.156,8,-10.717,1,0.0381,0.643,0.0581,0.288,0.0482,182.258,220707,4,0
0.407,0.893,6,-3.494,0,0.048,0.000794,0.0455,0.0941,0.805,182.226,173439,4,0
0.906,0.672,4,-5.828,0,0.0505,0.0304,0.000926,0.105,0.734,123.02,142640,4,0
0.732,0.722,6,-7.456,0,0.0792,0.235,0,0.247,0.703,143.922,146667,4,0
0.706,0.0964,8,-22.885,1,0.944,0.838,0,0.22,0.76,108.619,50400,3,0
0.594,0.459,9,-8.925,1,0.0244,0.282,0.000721,0.297,0.278,104.203,214149,4,0
0.575,0.456,11,-9.084,0,0.0282,0.087,0.00404,0.22,0.088,112.781,191440,4,0
0.816,0.61,0,-6.11,1,0.0744,0.174,0,0.132,0.558,95.007,225227,4,0
0.711,0.38,0,-11.087,1,0.0361,0.391,0.00194,0.143,0.294,125.992,233322,4,0
0.612,0.638,9,-6.234,0,0.121,0.087,0,0.0737,0.816,173.926,181640,4,0
0.159,0.173,1,-13.821,0,0.0435,0.515,0.771,0.116,0.0298,134.172,44223,4,0
0.439,0.931,11,-4.382,1,0.0492,0.000008,0.000145,0.0643,0.616,136.975,203282,4,0
0.533,0.8,0,-6.479,1,0.0414,0.201,0.0121,0.168,0.55,90.043,206853,4,0
0.309,0.531,5,-8.139,1,0.04,0.215,0.00171,0.147,0.287,175.821,240938,4,0
0.525,0.444,11,-9.189,0,0.0441,0.779,0.00287,0.137,0.228,139.847,205520,4,0
0.684,0.782,0,-5.159,1,0.0345,0.164,0,0.289,0.861,110.027,160080,4,0
0.664,0.657,11,-11.133,1,0.0338,0.617,0.000044,0.318,0.946,129.878,202307,4,0
0.336,0.231,1,-6.217,1,0.0497,0.942,0,0.188,0.429,168.685,37640,5,0
0.689,0.724,2,-9.246,1,0.0404,0.414,0.794,0.0742,0.432,117.999,348200,3,0
0.23,0.992,9,-1.973,1,0.18,0.000337,0.394,0.152,0.147,91.507,114907,3,0
0.601,0.744,9,-5.012,1,0.0408,0.00613,0,0.121,0.902,140.04,202907,4,0
0.25,0.226,1,-12.647,0,0.0322,0.292,0.0278,0.101,0.0803,114.675,296469,4,0
0.582,0.795,7,-4.95,1,0.028,0.0476,0,0.191,0.366,131.989,236203,4,0
0.289,0.841,8,-4.33,1,0.146,0.00582,0.00771,0.267,0.399,183.17,208134,3,0
0.519,0.849,7,-7.079,1,0.0443,0.00277,0.0012,0.19,0.372,140.011,278084,4,0
0.744,0.5,0,-11.273,0,0.222,0.0133,0.689,0.0979,0.208,145.924,208000,4,0
0.723,0.569,8,-7.794,0,0.0493,0.239,0.000001,0.094,0.375,113.009,208160,4,0
0.576,0.671,2,-6.408,0,0.0474,0.0482,0,0.114,0.226,114.839,218080,4,0
0.654,0.796,2,-4.761,0,0.122,0.0188,0,0.0948,0.491,108.854,178583,4,0
0.473,0.537,0,-9.218,0,0.0354,0.301,0,0.0865,0.266,135.832,261606,4,0
0.695,0.655,0,-6.814,1,0.351,0.0111,0,0.331,0.68,116.221,155536,4,0
0.57,0.853,6,-6.935,1,0.0455,0.0178,0.000131,0.199,0.961,159.94,145827,4,0
0.347,0.661,11,-4.427,1,0.0424,0.0574,0.000001,0.115,0.23,113.539,211307,3,0
0.434,0.114,0,-14.155,1,0.0425,0.963,0.000016,0.106,0.0799,73.504,417493,4,0
0.534,0.845,11,-4.607,0,0.0311,0.355,0.864,0.803,0.321,90.95,247568,4,0
0.498,0.349,1,-11.543,1,0.0305,0.626,0.246,0.131,0.185,128.857,248096,3,0
0.704,0.683,5,-6.585,0,0.0303,0.102,0.0126,0.0891,0.388,96.013,276253,4,0
0.731,0.698,1,-4.582,1,0.0592,0.0115,0,0.0393,0.743,110.114,213480,4,0
0.584,0.289,2,-11.257,1,0.0264,0.798,0.00503,0.107,0.123,134.93,296333,4,0
0.663,0.604,10,-6.807,0,0.0632,0.0884,0,0.0763,0.687,132.082,266104,4,0
0.819,0.481,1,-6.67,1,0.415,0.348,0,0.122,0.279,129.97,145060,4,0
0.713,0.477,0,-9.414,1,0.0264,0.425,0.57,0.166,0.522,114.983,187493,4,0
0.633,0.654,2,-7.437,0,0.0376,0.336,0.00206,0.337,0.513,130.93,156178,4,0
0.575,0.843,11,-4.988,1,0.035,0.115,0.000241,0.493,0.459,125.599,184850,4,0
0.442,0.489,5,-6.157,1,0.0269,0.555,0.000009,0.117,0.326,91.179,188028,3,0
0.533,0.678,7,-5.898,1,0.0386,0.201,0.00001,0.0831,0.133,109.157,191880,4,0
0.475,0.453,6,-8.088,0,0.0779,0.77,0.00158,0.125,0.246,119.735,234213,4,0
0.355,0.909,1,-5.057,1,0.0789,0.000527,0.416,0.351,0.352,174.922,249640,4,0
0.835,0.477,1,-8.145,1,0.13,0.233,0,0.0798,0.151,110.134,323240,4,0
0.492,0.952,10,-3.521,1,0.134,0.014,0.000214,0.0659,0.894,179.921,152613,4,0
0.311,0.734,7,-7.74,1,0.0641,0.00191,0.898,0.201,0.225,191.814,189373,3,0
0.342,0.237,10,-14.601,1,0.0384,0.945,0.000267,0.112,0.186,117.824,324773,5,0
0.6,0.717,0,-3.412,0,0.0437,0.0314,0,0.166,0.277,149.933,179427,4,0
0.328,0.309,0,-10.649,1,0.0314,0.795,0.00214,0.0976,0.134,141.15,213439,4,0
0.81,0.584,5,-6.271,1,0.0653,0.126,0,0.0679,0.841,99.981,185625,4,0
0.566,0.743,3,-6.851,1,0.026,0.107,0.000069,0.0941,0.552,104.979,227000,4,0
0.694,0.73,0,-6.42,0,0.0322,0.249,0.000047,0.167,0.691,127.027,184427,4,0
0.661,0.773,9,-6.809,0,0.0839,0.00127,0.000006,0.117,0.318,106.852,254280,4,0
0.701,0.766,10,-4.829,0,0.161,0.00989,0.000611,0.346,0.308,106.99,201006,4,0
0.485,0.416,7,-7.031,1,0.0252,0.857,0.00309,0.11,0.27,82.974,351747,4,0
0.349,0.959,7,-5.4,1,0.0568,0.00141,0.74,0.314,0.459,178.028,274547,4,0
0.594,0.827,8,-4.463,1,0.292,0.174,0,0.23,0.83,144.701,185379,4,0
0.299,0.324,11,-10.184,0,0.0292,0.196,0.0515,0.139,0.126,141.58,175475,4,0
0.436,0.427,7,-8.96,1,0.0275,0.427,0.000383,0.218,0.235,97.624,378882,4,0
0.869,0.504,10,-7.488,0,0.248,0.285,0,0.0677,0.606,72.521,198590,4,0
0.531,0.747,4,-4.69,0,0.0462,0.449,0,0.0937,0.456,80.071,222794,4,0
0.55,0.172,0,-19.252,1,0.0332,0.956,0.948,0.126,0.108,139.991,117725,3,0
0.509,0.42,6,-5.679,0,0.143,0.553,0.000341,0.106,0.114,77.901,152145,4,0
0.783,0.584,8,-6.76,0,0.039,0.118,0,0.125,0.501,113.962,201715,4,0
0.349,0.45,8,-7.923,1,0.0429,0.0685,0.0944,0.0915,0.105,91.08,259402,4,0
0.821,0.578,1,-6.566,1,0.0487,0.384,0.000059,0.139,0.517,107.02,256053,4,0
0.386,0.509,11,-9.058,0,0.0354,0.00298,0.484,0.124,0.137,133.987,248535,4,0
0.571,0.551,7,-8.736,0,0.0268,0.431,0.0207,0.0852,0.165,134.819,284853,4,0
0.408,0.507,4,-10.939,0,0.028,0.336,0.0528,0.164,0.122,177.848,202613,4,0
0.459,0.898,8,-3.743,1,0.043,0.00159,0,0.116,0.748,91.527,180960,4,0
0.614,0.693,5,-10.382,1,0.101,0.405,0.000599,0.394,0.792,169.048,172275,4,0
0.644,0.892,4,-4.566,1,0.0536,0.0608,0.000083,0.328,0.646,99.986,232884,4,0
0.244,0.507,9,-9.86,1,0.0513,0.0686,0.000165,0.124,0.109,120.048,283069,4,0
0.6,0.484,1,-8.838,1,0.145,0.0503,0,0.0995,0.108,121.209,238232,4,0
0.529,0.798,11,-5.692,0,0.032,0.000031,0.00305,0.156,0.398,121.96,290391,4,0
0.198,0.982,8,-3.976,1,0.124,0.00213,0.000805,0.532,0.04,136.702,200253,4,0
0.49,0.984,1,-2.865,0,0.304,0.000042,0.000012,0.294,0.353,134.015,188596,4,0
0.672,0.588,1,-9.573,1,0.133,0.619,0.241,0.0992,0.204,169.033,174358,4,0
0.56,0.703,10,-8.889,0,0.0321,0.0027,0.594,0.0828,0.252,109.999,233787,4,0
0.744,0.295,7,-7.027,1,0.0424,0.808,0,0.105,0.439,120.171,206233,4,0
0.731,0.595,9,-7.734,0,0.15,0.0588,0.000009,0.248,0.362,140.072,227365,4,0
